1.189508199691772461e+00 1.388972163200378418e+00 -2.696957111358642578e+00 -1.453052043914794922e+00 -3.177095577120780945e-02 1.487190485000610352e+00 -3.493314266204833984e+00 1.463283896446228027e+00 1.844269752502441406e+00 -1.505026936531066895e+00 3.364926815032958984e+00 1.660836458206176758e+00 -2.001873254776000977e+00 -3.768666028976440430e+00 -3.426698923110961914e+00 -6.387517601251602173e-02 -2.422735393047332764e-01 -3.121691465377807617e+00 1.370171427726745605e+00 1.550722241401672363e+00 -2.931824922561645508e+00 1.514347619377076626e-03 7.314882278442382812e-01 -1.104953661561012268e-01 -6.082265377044677734e-01 -5.371130108833312988e-01 5.497738253325223923e-03 -3.022337436676025391e+00 3.137629926204681396e-01 -2.336389541625976562e+00 -1.969563007354736328e+00 -7.999845147132873535e-01 -1.081205844879150391e+00 -3.152574300765991211e+00 9.245606660842895508e-01 -1.595327377319335938e+00 -7.089442014694213867e-01 -2.227462768554687500e+00 3.950970422010868788e-04 3.307702541351318359e-01 1.261583209037780762e+00 -2.342025518417358398e+00 2.320830821990966797e+00 -1.262013792991638184e+00 -1.863468408584594727e+00 2.582033157348632812e+00 1.084118857979774475e-01 3.214644789695739746e-01 -2.783870220184326172e+00 2.328526020050048828e+00 1.498057723045349121e+00 -1.838247060775756836e+00 -2.367158412933349609e+00 1.912669241428375244e-01 -1.505822420120239258e+00 3.760079741477966309e-01 3.346929788589477539e+00 -1.410916447639465332e+00 9.183073639869689941e-01 -2.318727493286132812e+00 1.055996716022491455e-01 -6.660282611846923828e-01 -1.803258061408996582e+00 3.191457748413085938e+00 -1.382416129112243652e+00 -1.216448068618774414e+00 3.425173044204711914e+00 -6.090255379676818848e-01 4.672016203403472900e-01 -2.519246101379394531e+00 -8.795359134674072266e-01 9.729217886924743652e-01 -4.198170304298400879e-01 2.288486242294311523e+00 6.935054063796997070e-01 5.861892700195312500e-01 3.161816596984863281e+00 2.063111782073974609e+00 -1.069426178932189941e+00 2.184425890445709229e-01 3.409832715988159180e+00 2.992617607116699219e+00
9.101391434669494629e-01 1.572679519653320312e+00 -2.731308937072753906e+00 -1.304303884506225586e+00 -3.073184378445148468e-02 1.151983141899108887e+00 -3.241823911666870117e+00 1.856636524200439453e+00 1.580005288124084473e+00 -1.437087178230285645e+00 3.783184289932250977e+00 2.038912773132324219e+00 -1.918529748916625977e+00 -3.680047512054443359e+00 -3.405368804931640625e+00 5.614107847213745117e-02 -2.457819133996963501e-02 -2.913521766662597656e+00 1.437272548675537109e+00 1.606094598770141602e+00 -2.930572509765625000e+00 3.956357240676879883e-01 9.943687319755554199e-01 6.209623534232378006e-03 -4.667995572090148926e-01 -1.792154014110565186e-01 3.196190595626831055e-01 -3.186170816421508789e+00 4.564421176910400391e-01 -2.237426280975341797e+00 -1.839119553565979004e+00 -8.667991161346435547e-01 -5.234517455101013184e-01 -2.993079185485839844e+00 1.026618242263793945e+00 -7.946571111679077148e-01 -4.907811880111694336e-01 -1.929683446884155273e+00 1.597298830747604370e-01 5.374192595481872559e-01 1.261619448661804199e+00 -2.391346454620361328e+00 2.031877756118774414e+00 -1.645240783691406250e+00 -1.951363205909729004e+00 2.301768302917480469e+00 -1.995824128389358521e-01 4.789483845233917236e-01 -2.397432088851928711e+00 1.723505854606628418e+00 1.135554432868957520e+00 -1.937135457992553711e+00 -2.005509138107299805e+00 1.086137816309928894e-01 -1.611349940299987793e+00 2.334611266851425171e-01 2.716197013854980469e+00 -1.506253957748413086e+00 1.321796655654907227e+00 -2.530303478240966797e+00 1.734527796506881714e-01 -5.705614089965820312e-01 -1.571442008018493652e+00 2.663163423538208008e+00 -1.759362816810607910e+00 -1.300104379653930664e+00 3.315352678298950195e+00 -1.924058198928833008e-01 1.259273886680603027e-01 -2.648795366287231445e+00 -9.420531392097473145e-01 9.725559949874877930e-01 -4.522335529327392578e-01 2.336382150650024414e+00 4.758069217205047607e-01 4.714990258216857910e-01 3.195744991302490234e+00 2.062159299850463867e+00 -1.135315537452697754e+00 2.175630182027816772e-01 3.555787563323974609e+00 2.899967432022094727e+00
6.307697296142578125e-01 1.343012332916259766e+00 -2.937944173812866211e+00 -8.100217580795288086e-01 -4.451942443847656250e-02 9.501491785049438477e-01 -2.738138437271118164e+00 2.315764427185058594e+00 1.579854011535644531e+00 -1.369147419929504395e+00 3.607527494430541992e+00 1.662422060966491699e+00 -1.664079308509826660e+00 -3.635756731033325195e+00 -3.361068725585937500e+00 5.392193794250488281e-01 3.136743977665901184e-02 -2.675363063812255859e+00 1.595193386077880859e+00 2.258635520935058594e+00 -2.728331804275512695e+00 6.071512103080749512e-01 1.046299338340759277e+00 -4.999005794525146484e-02 -5.353969931602478027e-01 -3.088572323322296143e-01 1.364509910345077515e-01 -2.622034072875976562e+00 3.956172764301300049e-01 -2.039957284927368164e+00 -1.347569227218627930e+00 -8.656778335571289062e-01 -4.212784171104431152e-01 -2.886926889419555664e+00 9.226629734039306641e-01 -9.416483044624328613e-01 -4.302600026130676270e-01 -2.236646413803100586e+00 3.999808728694915771e-01 3.316352963447570801e-01 1.486004710197448730e+00 -2.146250009536743164e+00 2.817692756652832031e+00 -8.819136619567871094e-01 -1.509697318077087402e+00 2.077482223510742188e+00 3.393904268741607666e-01 6.364322900772094727e-01 -2.931504487991333008e+00 2.206949472427368164e+00 1.426630496978759766e+00 -1.727283835411071777e+00 -1.945229411125183105e+00 7.747094035148620605e-01 -1.345124483108520508e+00 2.790007889270782471e-01 2.998058557510375977e+00 -1.539190292358398438e+00 7.152348160743713379e-01 -2.688396692276000977e+00 2.722022682428359985e-02 -8.668039441108703613e-01 -1.649149298667907715e+00 2.781020164489746094e+00 -1.667050242424011230e+00 -1.161000967025756836e+00 3.636891365051269531e+00 -6.090068817138671875e-01 1.259617805480957031e-01 -2.572293281555175781e+00 -8.576543927192687988e-01 8.679167032241821289e-01 -4.681688547134399414e-01 2.290440320968627930e+00 6.484444737434387207e-01 4.388922452926635742e-01 3.398332357406616211e+00 2.019160270690917969e+00 -1.217766880989074707e+00 2.650372982025146484e-01 3.482196569442749023e+00 2.853615999221801758e+00
1.859484016895294189e-01 1.159275412559509277e+00 -3.041209459304809570e+00 -8.093597292900085449e-01 -2.362280040979385376e-01 5.482550263404846191e-01 -3.495429277420043945e+00 2.051363468170166016e+00 1.645730972290039062e+00 -1.542926549911499023e+00 3.676423549652099609e+00 1.717112541198730469e+00 -1.666289687156677246e+00 -3.813105821609497070e+00 -3.569439411163330078e+00 2.961735725402832031e-01 2.490628957748413086e-01 -2.887039661407470703e+00 1.367129325866699219e+00 2.042567729949951172e+00 -2.928067445755004883e+00 6.664951443672180176e-01 8.345426321029663086e-01 -4.855470359325408936e-02 -9.540351033210754395e-01 -2.109806239604949951e-01 -1.508949208073318005e-03 -3.109410285949707031e+00 4.510802924633026123e-01 -2.335016965866088867e+00 -1.446921348571777344e+00 -1.136299967765808105e+00 -3.697251975536346436e-01 -3.020816802978515625e+00 8.187077045440673828e-01 -7.970514297485351562e-01 -6.219652295112609863e-01 -2.619201898574829102e+00 -7.099135778844356537e-03 2.805137038230895996e-01 1.542128324508666992e+00 -1.999292612075805664e+00 2.385437250137329102e+00 -1.137745857238769531e+00 -1.597592234611511230e+00 2.468962907791137695e+00 3.139613568782806396e-02 5.571011304855346680e-01 -2.928612232208251953e+00 1.843809962272644043e+00 1.281987071037292480e+00 -1.517432570457458496e+00 -2.487688779830932617e+00 6.088620424270629883e-01 -1.185114145278930664e+00 5.126271247863769531e-01 3.393994331359863281e+00 -1.166518330574035645e+00 9.167137742042541504e-01 -2.525591850280761719e+00 1.664348542690277100e-01 -6.734098792076110840e-01 -1.881618380546569824e+00 2.663912773132324219e+00 -1.574737548828125000e+00 -1.105432391166687012e+00 3.598964214324951172e+00 -9.422858357429504395e-01 4.673048257827758789e-01 -2.521547555923461914e+00 -8.781955838203430176e-01 8.414825797080993652e-01 -4.016985297203063965e-01 2.385255336761474609e+00 4.307458698749542236e-01 4.391188323497772217e-01 3.196138620376586914e+00 2.186393499374389648e+00 -1.151160240173339844e+00 1.190960332751274109e-01 3.408605337142944336e+00 2.529468536376953125e+00
6.235369443893432617e-01 1.434843897819519043e+00 -2.868820905685424805e+00 -9.074216485023498535e-01 -1.314015835523605347e-01 4.797946810722351074e-01 -3.042182445526123047e+00 2.444716215133666992e+00 1.645579814910888672e+00 -1.233268141746520996e+00 3.850127935409545898e+00 2.095188856124877930e+00 -1.582946419715881348e+00 -3.635831356048583984e+00 -3.525139570236206055e+00 9.607830047607421875e-01 3.050083220005035400e-01 -2.828814744949340820e+00 1.525050282478332520e+00 2.532244205474853516e+00 -2.926815032958984375e+00 6.041020154953002930e-01 1.308372974395751953e+00 -4.711956903338432312e-02 -8.126082420349121094e-01 -3.081198334693908691e-01 3.578205108642578125e-01 -3.192358255386352539e+00 4.774713516235351562e-01 -2.383812665939331055e+00 -1.250821948051452637e+00 -7.275634407997131348e-01 -7.737530469894409180e-01 -2.834650039672851562e+00 1.023771643638610840e+00 -1.454321742057800293e+00 -4.038023352622985840e-01 -2.472608089447021484e+00 2.331520020961761475e-01 2.809462249279022217e-01 1.542164564132690430e+00 -2.048613548278808594e+00 2.311437606811523438e+00 -1.520972847938537598e+00 -1.773747205734252930e+00 2.412613391876220703e+00 1.083869114518165588e-01 8.724618554115295410e-01 -2.925720214843750000e+00 2.327253580093383789e+00 1.355203270912170410e+00 -1.925060629844665527e+00 -2.367135047912597656e+00 4.430145919322967529e-01 -1.503072023391723633e+00 4.171019196510314941e-01 3.162521839141845703e+00 -1.417859077453613281e+00 5.121621489524841309e-01 -2.844133853912353516e+00 1.986070573329925537e-01 -8.717249035835266113e-01 -1.959325671195983887e+00 2.664287328720092773e+00 -1.607560753822326660e+00 -1.189088940620422363e+00 3.417250394821166992e+00 -1.192242741584777832e+00 5.526664257049560547e-01 -2.573827505111694336e+00 -1.003676772117614746e+00 7.107749581336975098e-01 -4.670773148536682129e-01 2.292394399642944336e+00 2.997887134552001953e-01 4.065120220184326172e-01 3.196335315704345703e+00 1.933162569999694824e+00 -1.183925509452819824e+00 2.150866203010082245e-02 3.335014343261718750e+00 2.714614152908325195e+00
6.750711202621459961e-01 1.572620630264282227e+00 -3.385566949844360352e+00 -1.252293705940246582e+00 -5.622866749763488770e-02 8.114548921585083008e-01 -3.496838808059692383e+00 1.719888091087341309e+00 1.447343587875366211e+00 -1.717828512191772461e+00 3.115493297576904297e+00 1.664800405502319336e+00 -1.627933740615844727e+00 -3.547213077545166016e+00 -3.503809452056884766e+00 6.572268009185791016e-01 1.992040276527404785e-01 -2.800579071044921875e+00 1.251576304435729980e+00 2.370464324951171875e+00 -2.885364770889282227e+00 2.373657077550888062e-01 5.165041089057922363e-01 -3.338589668273925781e-01 -6.711812019348144531e-01 -6.652801036834716797e-01 -2.774288356304168701e-01 -2.870878219604492188e+00 5.038626194000244141e-01 -1.940079212188720703e+00 -1.547141432762145996e+00 -7.943779826164245605e-01 -6.209596395492553711e-01 -2.941868782043457031e+00 8.168099522590637207e-01 -1.528415799140930176e+00 -7.846773862838745117e-01 -2.174829006195068359e+00 2.306539267301559448e-01 2.813787460327148438e-01 1.598288059234619141e+00 -2.245143413543701172e+00 2.380740642547607422e+00 -1.394620299339294434e+00 -1.949902176856994629e+00 2.636157989501953125e+00 3.138365224003791809e-02 9.510074257850646973e-01 -2.385863780975341797e+00 2.205994844436645508e+00 1.646279454231262207e+00 -1.303556203842163086e+00 -1.945211887359619141e+00 6.099444031715393066e-01 -1.236846446990966797e+00 1.334900557994842529e-01 2.588825941085815430e+00 -1.513196706771850586e+00 3.096207082271575928e-01 -2.681329250335693359e+00 -1.898701116442680359e-02 -8.089005351066589355e-01 -1.959652185440063477e+00 2.723403215408325195e+00 -1.671667933464050293e+00 -1.189210295677185059e+00 3.235536813735961914e+00 -5.256567597389221191e-01 6.380279660224914551e-01 -2.445812702178955078e+00 -9.612539410591125488e-01 6.322041153907775879e-01 -4.830126464366912842e-01 2.293371438980102539e+00 2.989435195922851562e-01 4.395720064640045166e-01 3.196532011032104492e+00 1.890163540840148926e+00 -1.117318868637084961e+00 1.173368319869041443e-01 3.224832534790039062e+00 2.483065128326416016e+00
1.553864479064941406e+00 1.848189115524291992e+00 -2.627413749694824219e+00 -7.086495161056518555e-01 3.896129429340362549e-01 1.876669406890869141e+00 -2.690519094467163086e+00 1.587037920951843262e+00 1.843361973762512207e+00 -1.891607642173767090e+00 2.695283651351928711e+00 2.150672197341918945e+00 -1.245152711868286133e+00 -2.749347925186157227e+00 -2.816346883773803711e+00 8.377534747123718262e-01 5.786492824554443359e-01 -1.962640523910522461e+00 1.454907059669494629e+00 2.480124711990356445e+00 -2.642926692962646484e+00 2.662755250930786133e-01 6.739096641540527344e-01 1.338584721088409424e-02 -1.797136217355728149e-01 -6.649113893508911133e-01 -8.515636436641216278e-03 -1.336113452911376953e+00 7.628293037414550781e-01 -9.053114056587219238e-01 -1.088418960571289062e+00 -3.177056312561035156e-01 -2.150657474994659424e-01 -2.435645580291748047e+00 1.330893158912658691e+00 -5.090547204017639160e-01 -8.817974925041198730e-01 -1.877049565315246582e+00 1.472394913434982300e-01 2.302571386098861694e-01 1.654411673545837402e+00 -1.901907563209533691e+00 2.450043678283691406e+00 -8.860829472541809082e-01 -1.596496343612670898e+00 2.411871910095214844e+00 7.243505716323852539e-01 7.137994766235351562e-01 -2.152844190597534180e+00 2.568498134613037109e+00 1.646875739097595215e+00 -4.762254655361175537e-01 -2.186301708221435547e+00 3.609026968479156494e-01 -8.644058704376220703e-01 4.611597955226898193e-01 2.300316095352172852e+00 -1.608534336090087891e+00 1.521150827407836914e+00 -2.304592847824096680e+00 -9.385748952627182007e-02 -9.092882871627807617e-01 -1.959978580474853516e+00 2.547554969787597656e+00 -1.454219460487365723e+00 -1.105796813964843750e+00 2.945983409881591797e+00 -9.422578215599060059e-01 1.235352396965026855e+00 -2.292041540145874023e+00 -1.191674947738647461e+00 3.972228765487670898e-01 -6.143159270286560059e-01 1.989374876022338867e+00 -3.958325088024139404e-01 2.592150568962097168e-01 2.758215427398681641e+00 1.258514523506164551e+00 -1.166646361351013184e+00 -3.187277615070343018e-01 1.614419698715209961e+00 7.699368596076965332e-01
6.126877665519714355e-01 1.526660680770874023e+00 -2.799592494964599609e+00 -3.624534308910369873e-01 2.423846274614334106e-01 1.208028197288513184e+00 -2.287711620330810547e+00 1.980390429496765137e+00 1.513069391250610352e+00 -1.063980340957641602e+00 3.078604936599731445e+00 1.504693150520324707e+00 -8.623715043067932129e-01 -2.793713331222534180e+00 -2.978777408599853516e+00 1.804914712905883789e+00 1.335511088371276855e+00 -1.694492936134338379e+00 1.817173123359680176e+00 3.404105901718139648e+00 -2.561279058456420898e+00 1.177780032157897949e+00 1.095002532005310059e+00 1.300909519195556641e-01 -1.082947403192520142e-01 -1.445005834102630615e-01 -1.916836947202682495e-01 -1.338175892829895020e+00 1.138083815574645996e+00 -6.585896015167236328e-01 -7.162206619977951050e-02 -2.486483901739120483e-01 8.488896489143371582e-01 -2.382836103439331055e+00 8.149122595787048340e-01 2.730369851633440703e-05 -5.059932470321655273e-01 -1.881641268730163574e+00 5.897813439369201660e-01 5.915685296058654785e-01 1.654447913169860840e+00 -1.509602308273315430e+00 2.304392814636230469e+00 -1.014520287513732910e+00 -1.596131205558776855e+00 2.523458480834960938e+00 4.933532476425170898e-01 8.712834119796752930e-01 -2.073243141174316406e+00 2.447239637374877930e+00 1.502232313156127930e+00 -1.398419499397277832e+00 -1.221913456916809082e+00 8.606097102165222168e-01 -7.575030922889709473e-01 5.537211298942565918e-01 2.810326099395751953e+00 -1.641470670700073242e+00 1.722629904747009277e+00 -2.195271015167236328e+00 -9.736645221710205078e-02 -9.443912506103515625e-01 -1.418639540672302246e+00 2.841634511947631836e+00 -1.487042546272277832e+00 -1.300833225250244141e+00 2.872109651565551758e+00 -6.922822594642639160e-01 8.940781950950622559e-01 -2.550372600555419922e+00 -7.504806518554687500e-01 1.048566818237304688e+00 -3.665531277656555176e-01 2.037271022796630859e+00 6.442187428474426270e-01 4.892752468585968018e-01 2.825875997543334961e+00 1.804165601730346680e+00 -1.133163571357727051e+00 -4.163151681423187256e-01 3.150832176208496094e+00 2.344063282012939453e+00
2.230170369148254395e-01 1.434785008430480957e+00 -2.730574131011962891e+00 -4.605153203010559082e-01 3.027308583259582520e-01 1.406314730644226074e+00 -2.540611743927001953e+00 3.031496047973632812e+00 1.512918114662170410e+00 -8.924468755722045898e-01 3.322181701660156250e+00 1.828871965408325195e+00 -6.506978869438171387e-01 -2.350471258163452148e+00 -2.704776525497436523e+00 2.287992954254150391e+00 1.337540030479431152e+00 -8.865433335304260254e-01 2.111324310302734375e+00 3.296614170074462891e+00 -2.801212072372436523e+00 1.815375804901123047e+00 1.357883095741271973e+00 7.389126718044281006e-02 -5.269328355789184570e-01 1.838130690157413483e-02 -5.839489027857780457e-02 -9.358103275299072266e-01 1.222618818283081055e+00 -1.163505092263221741e-01 2.557887434959411621e-01 -3.154629766941070557e-01 1.052303194999694824e+00 -2.169998168945312500e+00 6.079506874084472656e-01 -7.406684756278991699e-02 -5.715851783752441406e-01 -1.810640335083007812e+00 7.086578011512756348e-01 6.435552239418029785e-01 1.878833174705505371e+00 -1.951480031013488770e+00 2.302044868469238281e+00 -8.881677389144897461e-01 -1.330985546112060547e+00 2.523087739944458008e+00 4.163500070571899414e-01 6.340754628181457520e-01 -2.377187728881835938e+00 2.446921348571777344e+00 1.430208802223205566e+00 -1.188567996025085449e+00 -1.704098939895629883e+00 2.787908315658569336e-01 -9.161381721496582031e-01 7.873473763465881348e-01 2.864039182662963867e+00 -1.456002473831176758e+00 1.924108982086181641e+00 -2.032466411590576172e+00 7.752905786037445068e-02 -9.794943332672119141e-01 -1.186823725700378418e+00 2.900750160217285156e+00 -1.488582015037536621e+00 -1.245264768600463867e+00 2.870128870010375977e+00 -8.589170575141906738e-01 3.821496367454528809e-01 -2.551139831542968750e+00 -6.241059303283691406e-01 1.100337743759155273e+00 -3.989695906639099121e-01 1.944410085678100586e+00 6.867442131042480469e-01 4.895018041133880615e-01 2.792340755462646484e+00 1.887306094169616699e+00 -1.066556930541992188e+00 -3.688409030437469482e-01 3.223605155944824219e+00 2.621807575225830078e+00
-1.201665960252285004e-03 1.205117702484130859e+00 -3.109493017196655273e+00 -5.092152953147888184e-01 1.851559579372406006e-01 1.271167635917663574e+00 -2.692633867263793945e+00 2.569769620895385742e+00 2.040992975234985352e+00 -1.031694769859313965e+00 3.181461095809936523e+00 1.721869111061096191e+00 -6.529081463813781738e-01 -2.527820348739624023e+00 -2.959087610244750977e+00 1.923926472663879395e+00 1.716985344886779785e+00 -9.782636165618896484e-01 1.860555291175842285e+00 3.080546140670776367e+00 -2.719564437866210938e+00 1.813851237297058105e+00 1.251601338386535645e+00 3.058662116527557373e-01 -3.855059444904327393e-01 1.487605124711990356e-01 -1.963548213243484497e-01 -2.099020332098007202e-01 1.190866112709045410e+00 8.111841976642608643e-02 9.078099578619003296e-02 -1.105340495705604553e-01 1.154476404190063477e+00 -2.277216672897338867e+00 1.122033715248107910e+00 2.892211675643920898e-01 -6.687054038047790527e-01 -1.664046525955200195e+00 6.657015681266784668e-01 8.502042293548583984e-01 2.047131299972534180e+00 -1.706383466720581055e+00 2.299696683883666992e+00 -1.143999814987182617e+00 -1.330620288848876953e+00 2.074886322021484375e+00 1.853527128696441650e-01 2.389908134937286377e-01 -1.914040565490722656e+00 2.325662851333618164e+00 1.140325427055358887e+00 -9.787167906761169434e-01 -1.523271322250366211e+00 7.784978151321411133e-01 -6.499127149581909180e-01 7.388438582420349121e-01 2.290343523025512695e+00 -1.707343220710754395e+00 2.327598094940185547e+00 -1.869661569595336914e+00 -2.114267796277999878e-01 -1.079882144927978516e+00 -1.341911792755126953e+00 2.724901914596557617e+00 -1.583972930908203125e+00 -1.273231148719787598e+00 2.724361896514892578e+00 -6.922636032104492188e-01 8.941469788551330566e-01 -2.345855951309204102e+00 -6.236591935157775879e-01 1.152108907699584961e+00 -2.500936090946197510e-01 1.992306113243103027e+00 4.256750345230102539e-01 5.389784574508666992e-01 2.758805990219116211e+00 1.928399920463562012e+00 -1.082760214805603027e+00 -5.631360411643981934e-01 3.442741870880126953e+00 2.760653734207153320e+00
